V1	V2.x	V3	V4	V5	len	grp	diff
NC_021684.1	Gnomon	exon	17956644	17956667	23	8185	1
NC_021684.1	Gnomon	intron	17956668	17956767	99	8186	1
NC_021684.1	Gnomon	exon	17956768	17956791	23	8187	1
NC_021684.1	Gnomon	intron	17956792	17956891	99	8188	1
NC_021684.1	Gnomon	exon	17956892	17956983	91	8189	1
NC_021684.1	Gnomon	intron	17956984	18092811	135827	8190	1
NC_021684.1	Gnomon	exon	18092812	18093508	696	8191	1
NC_021684.1	Gnomon	intron	18093509	18097850	4341	8192	1
NC_021684.1	Gnomon	exon	18097851	18097949	98	8193	1
NC_021684.1	Gnomon	intron	18097950	18098063	113	8194	1
NC_021684.1	Gnomon	exon	18098064	18098240	176	8195	1
NC_021684.1	Gnomon	intron	18098241	18133237	34996	8196	1
NC_021684.1	Gnomon	exon	18133238	18133501	263	8197	1
NC_021684.1	Gnomon	intron	18133502	18191081	57579	8198	1
NC_021684.1	Gnomon	exon	18191082	18192179	1097	8199	1
NC_021684.1	Gnomon	intron	18192180	18210746	18566	8200	1
NC_021684.1	Gnomon	exon	18210747	18210867	120	8201	1
NC_021684.1	Gnomon	intron	18210868	18213583	2715	8202	1
NC_021684.1	Gnomon	exon	18213584	18213707	123	8203	1
NC_021684.1	Gnomon	intron	18213708	18215529	1821	8204	1
NC_021684.1	Gnomon	exon	18215530	18215583	53	8205	1
NC_021684.1	Gnomon	intron	18215584	18216824	1240	8206	1
NC_021684.1	Gnomon	exon	18216825	18216979	154	8207	1
NC_021684.1	Gnomon	intron	18216980	18222250	5270	8208	1
NC_021684.1	Gnomon	exon	18222251	18222378	127	8209	1
NC_021684.1	Gnomon	intron	18222379	18224226	1847	8210	1
NC_021684.1	Gnomon	exon	18224227	18224339	112	8211	1
NC_021684.1	Gnomon	intron	18224340	18225016	676	8212	1
NC_021684.1	Gnomon	exon	18225017	18225159	142	8213	1
NC_021684.1	Gnomon	intron	18225160	18226084	924	8214	1
NC_021684.1	Gnomon	exon	18226085	18226207	122	8215	1
NC_021684.1	Gnomon	intron	18226208	18226651	443	8216	1
NC_021684.1	Gnomon	exon	18226652	18226716	64	8217	1
NC_021684.1	Gnomon	intron	18226717	18227183	466	8218	1
NC_021684.1	Gnomon	exon	18227184	18227366	182	8219	1
NC_021684.1	Gnomon	intron	18227367	18229179	1812	8220	1
NC_021684.1	Gnomon	exon	18229180	18229409	229	8221	1
NC_021684.1	Gnomon	intron	18229410	18229419	9	8222	1
NC_021684.1	Gnomon	exon	18229420	18229469	49	8223	1
NC_021684.1	Gnomon	intron	18229470	18230851	1381	8224	1
NC_021684.1	Gnomon	exon	18230852	18230948	96	8225	1
NC_021684.1	Gnomon	intron	18230949	18231460	511	8226	1
NC_021684.1	Gnomon	exon	18231461	18231626	165	8227	1
NC_021684.1	Gnomon	intron	18231627	18232602	975	8228	1
NC_021684.1	Gnomon	exon	18232603	18232974	371	8229	1
NC_021684.1	Gnomon	intron	18232975	18240164	7189	8230	1
NC_021684.1	Gnomon	exon	18240165	18240354	189	8231	1
NC_021684.1	Gnomon	intron	18240355	18240551	196	8232	1
NC_021684.1	Gnomon	exon	18240552	18240683	131	8233	1
NC_021684.1	Gnomon	intron	18240684	18247092	6408	8234	1
NC_021684.1	Gnomon	exon	18247093	18247344	251	8235	1
NC_021684.1	Gnomon	intron	18247345	18248296	951	8236	1
NC_021684.1	Gnomon	exon	18248297	18248420	123	8237	1
NC_021684.1	Gnomon	intron	18248421	18250682	2261	8238	1
NC_021684.1	Gnomon	exon	18250683	18250855	172	8239	1
NC_021684.1	Gnomon	intron	18250856	18251516	660	8240	1
NC_021684.1	Gnomon	exon	18251517	18254661	3144	8241	1
NC_021684.1	Gnomon	intron	18254662	18258142	3480	8242	1
NC_021684.1	Gnomon	exon	18258143	18258232	89	8243	1
NC_021684.1	Gnomon	intron	18258233	18259774	1541	8244	1
NC_021684.1	Gnomon	exon	18259775	18259941	166	8245	1
NC_021684.1	Gnomon	intron	18259942	18275970	16028	8246	1
NC_021684.1	Gnomon	exon	18275971	18276141	170	8247	1
NC_021684.1	Gnomon	intron	18276142	18280682	4540	8248	1
NC_021684.1	Gnomon	exon	18280683	18280776	93	8249	1
NC_021684.1	Gnomon	intron	18280777	18281613	836	8250	1
NC_021684.1	Gnomon	exon	18281614	18281651	37	8251	1
NC_021684.1	Gnomon	intron	18281652	18281974	322	8252	1
NC_021684.1	Gnomon	exon	18281975	18282049	74	8253	1
NC_021684.1	Gnomon	intron	18282050	18282404	354	8254	1
NC_021684.1	Gnomon	exon	18282405	18282548	143	8255	1
NC_021684.1	Gnomon	intron	18282549	18282824	275	8256	1
NC_021684.1	Gnomon	exon	18282825	18283093	268	8257	1
NC_021684.1	Gnomon	intron	18283094	18284034	940	8258	1
NC_021684.1	Gnomon	exon	18284035	18286336	2301	8259	1
NC_021684.1	Gnomon	intron	18286337	18340182	53845	8260	1
NC_021684.1	Gnomon	exon	18340183	18342579	2396	8261	1
NC_021684.1	Gnomon	intron	18342580	18343954	1374	8262	1
NC_021684.1	Gnomon	exon	18343955	18344071	116	8263	1
NC_021684.1	Gnomon	intron	18344072	18345134	1062	8264	1
NC_021684.1	Gnomon	exon	18345135	18345236	101	8265	1
NC_021684.1	Gnomon	intron	18345237	18346083	846	8266	1
NC_021684.1	Gnomon	exon	18346084	18346146	62	8267	1
NC_021684.1	Gnomon	intron	18346147	18346695	548	8268	1
NC_021684.1	Gnomon	exon	18346696	18346794	98	8269	1
NC_021684.1	Gnomon	intron	18346795	18354051	7256	8270	1
NC_021684.1	Gnomon	exon	18354052	18354139	87	8271	1
NC_021684.1	Gnomon	intron	18354140	18357931	3791	8272	1
NC_021684.1	Gnomon	exon	18357932	18358185	253	8273	1
NC_021684.1	Gnomon	intron	18358186	18372755	14569	8274	1
NC_021684.1	Gnomon	exon	18372756	18373065	309	8275	1
NC_021684.1	Gnomon	intron	18373066	18467040	93974	8276	1
NC_021684.1	Gnomon	exon	18467041	18467148	107	8277	1
NC_021684.1	Gnomon	intron	18467149	18468251	1102	8278	1
NC_021684.1	Gnomon	exon	18468252	18468338	86	8279	1
NC_021684.1	Gnomon	intron	18468339	18473957	5618	8280	1
NC_021684.1	Gnomon	exon	18473958	18474082	124	8281	1
NC_021684.1	Gnomon	intron	18474083	18474315	232	8282	1
NC_021684.1	Gnomon	exon	18474316	18474884	568	8283	1
NC_021684.1	Gnomon	intron	18474885	18646666	171781	8284	1
NC_021684.1	Gnomon	exon	18646667	18648092	1425	8285	1
NC_021684.1	Gnomon	intron	18648093	18648654	561	8286	1
NC_021684.1	Gnomon	exon	18648655	18648823	168	8287	1
NC_021684.1	Gnomon	intron	18648824	18649715	891	8288	1
NC_021684.1	Gnomon	exon	18649716	18649828	112	8289	1
NC_021684.1	Gnomon	intron	18649829	18652873	3044	8290	1
NC_021684.1	Gnomon	exon	18652874	18653060	186	8291	1
NC_021684.1	Gnomon	intron	18653061	18653671	610	8292	1
NC_021684.1	Gnomon	exon	18653672	18653787	115	8293	1
NC_021684.1	Gnomon	intron	18653788	18655016	1228	8294	1
NC_021684.1	Gnomon	exon	18655017	18655251	234	8295	1
NC_021684.1	Gnomon	intron	18655252	18656445	1193	8296	1
NC_021684.1	Gnomon	exon	18656446	18656516	70	8297	1
NC_021684.1	Gnomon	intron	18656517	18657336	819	8298	1
NC_021684.1	Gnomon	exon	18657337	18657486	149	8299	1
NC_021684.1	Gnomon	intron	18657487	18657567	80	8300	1
NC_021684.1	Gnomon	exon	18657568	18657726	158	8301	1
NC_021684.1	Gnomon	intron	18657727	18658805	1078	8302	1
NC_021684.1	Gnomon	exon	18658806	18658923	117	8303	1
NC_021684.1	Gnomon	intron	18658924	18662800	3876	8304	1
NC_021684.1	Gnomon	exon	18662801	18662976	175	8305	1
NC_021684.1	Gnomon	intron	18662977	18664306	1329	8306	1
NC_021684.1	Gnomon	exon	18664307	18664434	127	8307	1
NC_021684.1	Gnomon	intron	18664435	18671641	7206	8308	1
NC_021684.1	Gnomon	exon	18671642	18671792	150	8309	1
NC_021684.1	Gnomon	intron	18671793	18672861	1068	8310	1
NC_021684.1	Gnomon	exon	18672862	18672991	129	8311	1
NC_021684.1	Gnomon	intron	18672992	18675088	2096	8312	1
NC_021684.1	Gnomon	exon	18675089	18675225	136	8313	1
NC_021684.1	Gnomon	intron	18675226	18683177	7951	8314	1
NC_021684.1	Gnomon	exon	18683178	18683362	184	8315	1
NC_021684.1	Gnomon	intron	18683363	18684383	1020	8316	1
NC_021684.1	Gnomon	exon	18684384	18684486	102	8317	1
NC_021684.1	Gnomon	intron	18684487	18686630	2143	8318	1
NC_021684.1	Gnomon	exon	18686631	18686834	203	8319	1
NC_021684.1	Gnomon	intron	18686835	18700127	13292	8320	1
NC_021684.1	Gnomon	exon	18700128	18700223	95	8321	1
NC_021684.1	Gnomon	intron	18700224	18722693	22469	8322	1
NC_021684.1	Gnomon	exon	18722694	18722822	128	8323	1
NC_021684.1	Gnomon	intron	18722823	19007162	284339	8324	1
NC_021684.1	Gnomon	exon	19007163	19007233	70	8325	1
NC_021684.1	Gnomon	intron	19007234	19054828	47594	8326	1
NC_021684.1	Gnomon	exon	19054829	19055018	189	8327	1
NC_021684.1	Gnomon	intron	19055019	19056888	1869	8328	1
NC_021684.1	Gnomon	exon	19056889	19056994	105	8329	1
NC_021684.1	Gnomon	intron	19056995	19059215	2220	8330	1
NC_021684.1	Gnomon	exon	19059216	19059406	190	8331	1
NC_021684.1	Gnomon	intron	19059407	19067278	7871	8332	1
NC_021684.1	Gnomon	exon	19067279	19067401	122	8333	1
NC_021684.1	Gnomon	intron	19067402	19068103	701	8334	1
NC_021684.1	Gnomon	exon	19068104	19068274	170	8335	1
NC_021684.1	Gnomon	intron	19068275	19070083	1808	8336	1
NC_021684.1	Gnomon	exon	19070084	19070131	47	8337	1
NC_021684.1	Gnomon	intron	19070132	19072134	2002	8338	1
NC_021684.1	Gnomon	exon	19072135	19072255	120	8339	1
NC_021684.1	Gnomon	intron	19072256	19074551	2295	8340	1
NC_021684.1	Gnomon	exon	19074552	19074736	184	8341	1
NC_021684.1	Gnomon	intron	19074737	19080518	5781	8342	1
NC_021684.1	Gnomon	exon	19080519	19080650	131	8343	1
NC_021684.1	Gnomon	intron	19080651	19081245	594	8344	1
NC_021684.1	Gnomon	exon	19081246	19081383	137	8345	1
NC_021684.1	Gnomon	intron	19081384	19082596	1212	8346	1
NC_021684.1	Gnomon	exon	19082597	19082708	111	8347	1
NC_021684.1	Gnomon	intron	19082709	19083394	685	8348	1
NC_021684.1	Gnomon	exon	19083395	19083561	166	8349	1
NC_021684.1	Gnomon	intron	19083562	19085126	1564	8350	1
NC_021684.1	Gnomon	exon	19085127	19085292	165	8351	1
NC_021684.1	Gnomon	intron	19085293	19086436	1143	8352	1
NC_021684.1	Gnomon	exon	19086437	19086561	124	8353	1
NC_021684.1	Gnomon	intron	19086562	19088709	2147	8354	1
NC_021684.1	Gnomon	exon	19088710	19088811	101	8355	1
NC_021684.1	Gnomon	intron	19088812	19089022	210	8356	1
NC_021684.1	Gnomon	exon	19089023	19089220	197	8357	1
NC_021684.1	Gnomon	intron	19089221	19090352	1131	8358	1
NC_021684.1	Gnomon	exon	19090353	19090423	70	8359	1
NC_021684.1	Gnomon	intron	19090424	19097622	7198	8360	1
NC_021684.1	Gnomon	exon	19097623	19097845	222	8361	1
NC_021684.1	Gnomon	intron	19097846	19099015	1169	8362	1
NC_021684.1	Gnomon	exon	19099016	19099131	115	8363	1
NC_021684.1	Gnomon	intron	19099132	19099288	156	8364	1
NC_021684.1	Gnomon	exon	19099289	19099493	204	8365	1
NC_021684.1	Gnomon	intron	19099494	19099722	228	8366	1
NC_021684.1	Gnomon	exon	19099723	19099845	122	8367	1
NC_021684.1	Gnomon	intron	19099846	19100572	726	8368	1
NC_021684.1	Gnomon	exon	19100573	19100752	179	8369	1
NC_021684.1	Gnomon	intron	19100753	19110286	9533	8370	1
NC_021684.1	Gnomon	exon	19110287	19110448	161	8371	1
NC_021684.1	Gnomon	intron	19110449	19111068	619	8372	1
NC_021684.1	Gnomon	exon	19111069	19111200	131	8373	1
NC_021684.1	Gnomon	intron	19111201	19111959	758	8374	1
NC_021684.1	Gnomon	exon	19111960	19112032	72	8375	1
NC_021684.1	Gnomon	intron	19112033	19114059	2026	8376	1
NC_021684.1	Gnomon	exon	19114060	19116478	2418	8377	1
NC_021684.1	Gnomon	intron	19116479	19368242	251763	8378	1
NC_021684.1	Gnomon	exon	19368243	19368321	78	8379	1
NC_021684.1	Gnomon	intron	19368322	19389756	21434	8380	1
NC_021684.1	Gnomon	exon	19389757	19389883	126	8381	1
NC_021684.1	Gnomon	intron	19389884	19395136	5252	8382	1
NC_021684.1	Gnomon	exon	19395137	19395312	175	8383	1
NC_021684.1	Gnomon	intron	19395313	19413262	17949	8384	1
NC_021684.1	Gnomon	exon	19413263	19413358	95	8385	1
NC_021684.1	Gnomon	intron	19413359	19420909	7550	8386	1
NC_021684.1	Gnomon	exon	19420910	19421113	203	8387	1
NC_021684.1	Gnomon	intron	19421114	19423147	2033	8388	1
NC_021684.1	Gnomon	exon	19423148	19423250	102	8389	1
NC_021684.1	Gnomon	intron	19423251	19431128	7877	8390	1
NC_021684.1	Gnomon	exon	19431129	19431313	184	8391	1
NC_021684.1	Gnomon	intron	19431314	19433445	2131	8392	1
NC_021684.1	Gnomon	exon	19433446	19433582	136	8393	1
NC_021684.1	Gnomon	intron	19433583	19437314	3731	8394	1
NC_021684.1	Gnomon	exon	19437315	19437444	129	8395	1
NC_021684.1	Gnomon	intron	19437445	19438535	1090	8396	1
NC_021684.1	Gnomon	exon	19438536	19438686	150	8397	1
NC_021684.1	Gnomon	intron	19438687	19454063	15376	8398	1
NC_021684.1	Gnomon	exon	19454064	19454191	127	8399	1
NC_021684.1	Gnomon	intron	19454192	19457689	3497	8400	1
NC_021684.1	Gnomon	exon	19457690	19457865	175	8401	1
NC_021684.1	Gnomon	intron	19457866	19458204	338	8402	1
NC_021684.1	Gnomon	exon	19458205	19458322	117	8403	1
NC_021684.1	Gnomon	intron	19458323	19459115	792	8404	1
NC_021684.1	Gnomon	exon	19459116	19459274	158	8405	1
NC_021684.1	Gnomon	intron	19459275	19459368	93	8406	1
NC_021684.1	Gnomon	exon	19459369	19459518	149	8407	1
NC_021684.1	Gnomon	intron	19459519	19465755	6236	8408	1
NC_021684.1	Gnomon	exon	19465756	19465826	70	8409	1
NC_021684.1	Gnomon	intron	19465827	19468041	2214	8410	1
NC_021684.1	Gnomon	exon	19468042	19468276	234	8411	1
NC_021684.1	Gnomon	intron	19468277	19468781	504	8412	1
NC_021684.1	Gnomon	exon	19468782	19468897	115	8413	1
NC_021684.1	Gnomon	intron	19468898	19470355	1457	8414	1
NC_021684.1	Gnomon	exon	19470356	19470542	186	8415	1
NC_021684.1	Gnomon	intron	19470543	19473981	3438	8416	1
NC_021684.1	Gnomon	exon	19473982	19474094	112	8417	1
NC_021684.1	Gnomon	intron	19474095	19475677	1582	8418	1
NC_021684.1	Gnomon	exon	19475678	19475846	168	8419	1
NC_021684.1	Gnomon	intron	19475847	19476523	676	8420	1
NC_021684.1	Gnomon	exon	19476524	19476997	473	8421	1
NC_021684.1	Gnomon	intron	19476998	19716668	239670	8422	1
NC_021684.1	Gnomon	exon	19716669	19716716	47	8423	1
NC_021684.1	Gnomon	intron	19716717	19823906	107189	8424	1
NC_021684.1	Gnomon	exon	19823907	19824044	137	8425	1
NC_021684.1	Gnomon	intron	19824045	19851313	27268	8426	1
NC_021684.1	Gnomon	exon	19851314	19851620	306	8427	1
NC_021684.1	Gnomon	intron	19851621	19851878	257	8428	1
NC_021684.1	Gnomon	exon	19851879	19852005	126	8429	1
NC_021684.1	Gnomon	intron	19852006	19853296	1290	8430	1
NC_021684.1	Gnomon	exon	19853297	19853472	175	8431	1
NC_021684.1	Gnomon	intron	19853473	19868541	15068	8432	1
NC_021684.1	Gnomon	exon	19868542	19868637	95	8433	1
NC_021684.1	Gnomon	intron	19868638	19886291	17653	8434	1
NC_021684.1	Gnomon	exon	19886292	19886495	203	8435	1
NC_021684.1	Gnomon	intron	19886496	19892631	6135	8436	1
NC_021684.1	Gnomon	exon	19892632	19892734	102	8437	1
NC_021684.1	Gnomon	intron	19892735	19893350	615	8438	1
NC_021684.1	Gnomon	exon	19893351	19893535	184	8439	1
NC_021684.1	Gnomon	intron	19893536	19903310	9774	8440	1
NC_021684.1	Gnomon	exon	19903311	19903385	74	8441	1
NC_021684.1	Gnomon	intron	19903386	19903434	48	8442	1
NC_021684.1	Gnomon	exon	19903435	19903496	61	8443	1
NC_021684.1	Gnomon	intron	19903497	19905842	2345	8444	1
NC_021684.1	Gnomon	exon	19905843	19905972	129	8445	1
NC_021684.1	Gnomon	intron	19905973	19909267	3294	8446	1
NC_021684.1	Gnomon	exon	19909268	19909418	150	8447	1
NC_021684.1	Gnomon	intron	19909419	19933993	24574	8448	1
NC_021684.1	Gnomon	exon	19933994	19934121	127	8449	1
NC_021684.1	Gnomon	intron	19934122	19954095	19973	8450	1
NC_021684.1	Gnomon	exon	19954096	19954271	175	8451	1
NC_021684.1	Gnomon	intron	19954272	19955317	1045	8452	1
NC_021684.1	Gnomon	exon	19955318	19955438	120	8453	1
NC_021684.1	Gnomon	intron	19955439	19956525	1086	8454	1
NC_021684.1	Gnomon	exon	19956526	19956684	158	8455	1
NC_021684.1	Gnomon	intron	19956685	19958992	2307	8456	1
NC_021684.1	Gnomon	exon	19958993	19959142	149	8457	1
NC_021684.1	Gnomon	intron	19959143	19959560	417	8458	1
NC_021684.1	Gnomon	exon	19959561	19959631	70	8459	1
NC_021684.1	Gnomon	intron	19959632	19962685	3053	8460	1
NC_021684.1	Gnomon	exon	19962686	19962920	234	8461	1
NC_021684.1	Gnomon	intron	19962921	19964109	1188	8462	1
NC_021684.1	Gnomon	exon	19964110	19964225	115	8463	1
NC_021684.1	Gnomon	intron	19964226	19964814	588	8464	1
NC_021684.1	Gnomon	exon	19964815	19965001	186	8465	1
NC_021684.1	Gnomon	intron	19965002	19965495	493	8466	1
NC_021684.1	Gnomon	exon	19965496	19965608	112	8467	1
NC_021684.1	Gnomon	intron	19965609	19966823	1214	8468	1
NC_021684.1	Gnomon	exon	19966824	19966992	168	8469	1
NC_021684.1	Gnomon	intron	19966993	19968063	1070	8470	1
NC_021684.1	Gnomon	exon	19968064	19968397	333	8471	1
NC_021684.1	Gnomon	intron	19968398	19972872	4474	8472	1
NC_021684.1	Gnomon	exon	19972873	19972965	92	8473	1
NC_021684.1	Gnomon	intron	19972966	19974836	1870	8474	1
NC_021684.1	Gnomon	exon	19974837	19974918	81	8475	1
NC_021684.1	Gnomon	intron	19974919	19979992	5073	8476	1
NC_021684.1	Gnomon	exon	19979993	19980089	96	8477	1
NC_021684.1	Gnomon	intron	19980090	19981316	1226	8478	1
NC_021684.1	Gnomon	exon	19981317	19981455	138	8479	1
NC_021684.1	Gnomon	intron	19981456	19981893	437	8480	1
NC_021684.1	Gnomon	exon	19981894	19982039	145	8481	1
NC_021684.1	Gnomon	intron	19982040	19982979	939	8482	1
NC_021684.1	Gnomon	exon	19982980	19983170	190	8483	1
NC_021684.1	Gnomon	intron	19983171	19983241	70	8484	1
NC_021684.1	Gnomon	exon	19983242	19983374	132	8485	1
NC_021684.1	Gnomon	intron	19983375	19984152	777	8486	1
NC_021684.1	Gnomon	exon	19984153	19984291	138	8487	1
NC_021684.1	Gnomon	intron	19984292	19984577	285	8488	1
NC_021684.1	Gnomon	exon	19984578	19984723	145	8489	1
NC_021684.1	Gnomon	intron	19984724	19985866	1142	8490	1
NC_021684.1	Gnomon	exon	19985867	19986000	133	8491	1
NC_021684.1	Gnomon	intron	19986001	19988264	2263	8492	1
NC_021684.1	Gnomon	exon	19988265	19988301	36	8493	1
NC_021684.1	Gnomon	intron	19988302	19991730	3428	8494	1
NC_021684.1	Gnomon	exon	19991731	19992024	293	8495	1
NC_021684.1	Gnomon	intron	19992025	19992440	415	8496	1
NC_021684.1	Gnomon	exon	19992441	19992634	193	8497	1
NC_021684.1	Gnomon	intron	19992635	19993151	516	8498	1
NC_021684.1	Gnomon	exon	19993152	19993290	138	8499	1
NC_021684.1	Gnomon	intron	19993291	19993487	196	8500	1
NC_021684.1	Gnomon	exon	19993488	19993614	126	8501	1
NC_021684.1	Gnomon	intron	19993615	19993772	157	8502	1
NC_021684.1	Gnomon	exon	19993773	19993966	193	8503	1
NC_021684.1	Gnomon	intron	19993967	19994129	162	8504	1
NC_021684.1	Gnomon	exon	19994130	19994380	250	8505	1
NC_021684.1	Gnomon	intron	19994381	19995047	666	8506	1
NC_021684.1	Gnomon	exon	19995048	19995302	254	8507	1
NC_021684.1	Gnomon	intron	19995303	19997717	2414	8508	1
NC_021684.1	Gnomon	exon	19997718	20000594	2876	8509	1
NC_021684.1	Gnomon	intron	20000595	20002690	2095	8510	1
NC_021684.1	Gnomon	exon	20002691	20002822	131	8511	1
NC_021684.1	Gnomon	intron	20002823	20004128	1305	8512	1
NC_021684.1	Gnomon	exon	20004129	20004193	64	8513	1
NC_021684.1	Gnomon	intron	20004194	20006607	2413	8514	1
NC_021684.1	Gnomon	exon	20006608	20006723	115	8515	1
NC_021684.1	Gnomon	intron	20006724	20006865	141	8516	1
NC_021684.1	Gnomon	exon	20006866	20006950	84	8517	1
NC_021684.1	Gnomon	intron	20006951	20007343	392	8518	1
NC_021684.1	Gnomon	exon	20007344	20007406	62	8519	1
NC_021684.1	Gnomon	intron	20007407	20009002	1595	8520	1
NC_021684.1	Gnomon	exon	20009003	20009162	159	8521	1
NC_021684.1	Gnomon	intron	20009163	20010479	1316	8522	1
NC_021684.1	Gnomon	exon	20010480	20010629	149	8523	1
NC_021684.1	Gnomon	intron	20010630	20011537	907	8524	1
NC_021684.1	Gnomon	exon	20011538	20011740	202	8525	1
NC_021684.1	Gnomon	intron	20011741	20012254	513	8526	1
NC_021684.1	Gnomon	exon	20012255	20012367	112	8527	1
NC_021684.1	Gnomon	intron	20012368	20015804	3436	8528	1
NC_021684.1	Gnomon	exon	20015805	20015877	72	8529	1
NC_021684.1	Gnomon	intron	20015878	20172285	156407	8530	1
NC_021684.1	Gnomon	exon	20172286	20172423	137	8531	1
NC_021684.1	Gnomon	intron	20172424	20189320	16896	8532	1
NC_021684.1	Gnomon	exon	20189321	20193307	3986	8533	1
NC_021684.1	Gnomon	intron	20193308	20280277	86969	8534	1
NC_021684.1	Gnomon	exon	20280278	20280347	69	8535	1
NC_021684.1	Gnomon	intron	20280348	20281833	1485	8536	1
NC_021684.1	Gnomon	exon	20281834	20282016	182	8537	1
NC_021684.1	Gnomon	intron	20282017	20286762	4745	8538	1
NC_021684.1	Gnomon	exon	20286763	20286794	31	8539	1
NC_021684.1	Gnomon	intron	20286795	20288036	1241	8540	1
NC_021684.1	Gnomon	exon	20288037	20290819	2782	8541	1
NC_021684.1	Gnomon	intron	20290820	20291035	215	8542	1
NC_021684.1	Gnomon	exon	20291036	20291078	42	8543	1
NC_021684.1	Gnomon	intron	20291079	20293150	2071	8544	1
NC_021684.1	Gnomon	exon	20293151	20293269	118	8545	1
NC_021684.1	Gnomon	intron	20293270	20294681	1411	8546	1
NC_021684.1	Gnomon	exon	20294682	20294741	59	8547	1
NC_021684.1	Gnomon	intron	20294742	20298934	4192	8548	1
NC_021684.1	Gnomon	exon	20298935	20299061	126	8549	1
NC_021684.1	Gnomon	intron	20299062	20299485	423	8550	1
NC_021684.1	Gnomon	exon	20299486	20299599	113	8551	1
NC_021684.1	Gnomon	intron	20299600	20300398	798	8552	1
NC_021684.1	Gnomon	exon	20300399	20300513	114	8553	1
NC_021684.1	Gnomon	intron	20300514	20301098	584	8554	1
NC_021684.1	Gnomon	exon	20301099	20301221	122	8555	1
NC_021684.1	Gnomon	intron	20301222	20303686	2464	8556	1
NC_021684.1	Gnomon	exon	20303687	20303769	82	8557	1
NC_021684.1	Gnomon	intron	20303770	20312729	8959	8558	1
NC_021684.1	Gnomon	exon	20312730	20312804	74	8559	1
NC_021684.1	Gnomon	intron	20312805	20314463	1658	8560	1
NC_021684.1	Gnomon	exon	20314464	20315025	561	8561	1
NC_021684.1	Gnomon	intron	20315026	20315026	0	8562	1
NC_021684.1	Gnomon	non_coding	20315027	20322487	7460	8563	1
NC_021684.1	Gnomon	exon	20322488	20322568	80	8564	1
NC_021684.1	Gnomon	intron	20322569	20328578	6009	8565	1
NC_021684.1	Gnomon	exon	20328579	20328731	152	8566	1
NC_021684.1	Gnomon	intron	20328732	20336455	7723	8567	1
NC_021684.1	Gnomon	exon	20336456	20336563	107	8568	1
NC_021684.1	Gnomon	intron	20336564	20337652	1088	8569	1
NC_021684.1	Gnomon	exon	20337653	20337839	186	8570	1
NC_021684.1	Gnomon	intron	20337840	20340136	2296	8571	1
NC_021684.1	Gnomon	exon	20340137	20340207	70	8572	1
NC_021684.1	Gnomon	intron	20340208	20367817	27609	8573	1
NC_021684.1	Gnomon	exon	20367818	20367933	115	8574	1
NC_021684.1	Gnomon	intron	20367934	20371375	3441	8575	1
NC_021684.1	Gnomon	exon	20371376	20371462	86	8576	1
NC_021684.1	Gnomon	intron	20371463	20372171	708	8577	1
NC_021684.1	Gnomon	exon	20372172	20372330	158	8578	1
NC_021684.1	Gnomon	intron	20372331	20373960	1629	8579	1
NC_021684.1	Gnomon	exon	20373961	20374059	98	8580	1
NC_021684.1	Gnomon	intron	20374060	20374562	502	8581	1
NC_021684.1	Gnomon	exon	20374563	20374646	83	8582	1
NC_021684.1	Gnomon	intron	20374647	20374729	82	8583	1
NC_021684.1	Gnomon	exon	20374730	20374876	146	8584	1
NC_021684.1	Gnomon	intron	20374877	20376038	1161	8585	1
NC_021684.1	Gnomon	exon	20376039	20376134	95	8586	1
NC_021684.1	Gnomon	intron	20376135	20377238	1103	8587	1
NC_021684.1	Gnomon	exon	20377239	20377283	44	8588	1
NC_021684.1	Gnomon	intron	20377284	20381258	3974	8589	1
NC_021684.1	Gnomon	exon	20381259	20381407	148	8590	1
NC_021684.1	Gnomon	intron	20381408	20382265	857	8591	1
NC_021684.1	Gnomon	exon	20382266	20382365	99	8592	1
NC_021684.1	Gnomon	intron	20382366	20382810	444	8593	1
NC_021684.1	Gnomon	exon	20382811	20382971	160	8594	1
NC_021684.1	Gnomon	intron	20382972	20383703	731	8595	1
NC_021684.1	Gnomon	exon	20383704	20383845	141	8596	1
NC_021684.1	Gnomon	intron	20383846	20384312	466	8597	1
NC_021684.1	Gnomon	exon	20384313	20384471	158	8598	1
NC_021684.1	Gnomon	intron	20384472	20385045	573	8599	1
NC_021684.1	Gnomon	exon	20385046	20385218	172	8600	1
NC_021684.1	Gnomon	intron	20385219	20385468	249	8601	1
NC_021684.1	Gnomon	exon	20385469	20385588	119	8602	1
NC_021684.1	Gnomon	intron	20385589	20386768	1179	8603	1
NC_021684.1	Gnomon	exon	20386769	20386963	194	8604	1
NC_021684.1	Gnomon	intron	20386964	20389969	3005	8605	1
NC_021684.1	Gnomon	exon	20389970	20390221	251	8606	1
NC_021684.1	Gnomon	intron	20390222	20395285	5063	8607	1
NC_021684.1	Gnomon	exon	20395286	20395427	141	8608	1
NC_021684.1	Gnomon	intron	20395428	20396352	924	8609	1
NC_021684.1	Gnomon	exon	20396353	20396506	153	8610	1
NC_021684.1	Gnomon	intron	20396507	20397279	772	8611	1
NC_021684.1	Gnomon	exon	20397280	20397467	187	8612	1
NC_021684.1	Gnomon	intron	20397468	20398990	1522	8613	1
NC_021684.1	Gnomon	exon	20398991	20399129	138	8614	1
NC_021684.1	Gnomon	intron	20399130	20399298	168	8615	1
NC_021684.1	Gnomon	exon	20399299	20399353	54	8616	1
